priority,estimated_time,time_remaining,assigned_to,breach,penalty_cost,priority_score,time_used,time_ratio,completion_percentage,urgency_score,risk_score,tight_deadline,very_tight,predicted_breach,probability,SLA_Status,reassigned_to,automation_action,escalation_tier,had_pool_capacity,previous_assignee,financial_exposure_ev,prevention_value_estimate,cost_leakage_flag,AI_MultiAgent,AI_Insight
Medium,107,69,G,0,3033,2,38,0.6388888888888888,35.18518518518518,3.082191780821918,0.7222222222222223,0,0,0,0.4664062884046832,SAFE,G,MONITOR,T0,True,,1414.6102727314042,0.0,0,,
High,68,90,F,0,9646,3,-22,1.3043478260869565,-31.88405797101449,2.2825008269930533,-0.9130434782608696,0,0,0,0.40899178792576424,SAFE,F,MONITOR,T0,True,,3945.134786331922,0.0,0,,
Low,213,108,C,0,1704,1,105,0.5046728971962616,49.06542056074766,1.9429816597058291,0.4953271028037384,0,0,0,0.4676155625709464,SAFE,C,MONITOR,T0,True,,796.8169186208927,0.0,0,,
Low,218,44,F,0,1725,1,174,0.2009132420091324,79.45205479452055,4.741285992639099,0.7990867579908676,0,0,0,0.42026039058075665,SAFE,F,MONITOR,T0,True,,724.9491737518052,0.0,0,,
High,102,15,A,1,8031,3,87,0.14563106796116504,84.46601941747572,19.276356830941985,2.563106796116505,1,0,0,0.45886124746119455,SAFE,A,MONITOR,T0,True,,3685.1146783608533,0.0,1,,
High,99,58,G,0,9513,3,41,0.58,41.0,5.084745762711865,1.2600000000000002,0,0,1,0.501011681640215,AT_RISK,G,MONITOR,T0,False,G,4766.124127443366,0.0,1,"{""reason"": ""Breach risk near 50% with priority High and 58 units of time left; penalty exposure reference $9513. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 50% with priority High and 58 units of time left; penalty exposure reference $9513. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,123,39,A,0,9611,3,84,0.31451612903225806,67.74193548387096,9.244532803180915,2.056451612903226,0,0,0,0.35333328237119177,SAFE,A,MONITOR,T0,True,,3395.886176869524,0.0,0,,
Medium,111,57,E,0,3019,2,54,0.5089285714285714,48.214285714285715,3.8540949759119068,0.9821428571428572,0,0,0,0.48094092729882676,SAFE,E,MONITOR,T0,True,,1451.9606595151579,0.0,0,,
Low,136,28,B,0,1630,1,108,0.20437956204379562,78.83211678832117,4.664623765747361,0.7956204379562044,0,0,1,0.5150634348895957,AT_RISK,B,MONITOR,T0,False,B,839.5533988700411,0.0,1,"{""reason"": ""Breach risk near 52% with priority Low and 28 units of time left; penalty exposure reference $1630. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Low and 28 units of time left; penalty exposure reference $1630. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,60,87,B,0,7294,3,-27,1.4262295081967213,-44.26229508196721,2.088802648099532,-1.278688524590164,0,0,0,0.16670307370000137,SAFE,B,MONITOR,T0,True,,1215.93221956781,0.0,0,,
High,69,106,C,0,7524,3,-37,1.5142857142857142,-52.85714285714286,1.9681349578256797,-1.5428571428571427,0,0,0,0.41963804761571477,SAFE,C,MONITOR,T0,True,,3157.356670260638,0.0,0,,
Low,201,70,G,0,1639,1,131,0.3465346534653465,64.85148514851485,2.8047764509858375,0.6534653465346535,0,0,0,0.4089030766767767,SAFE,G,MONITOR,T0,True,,670.1921426732371,0.0,0,,
High,94,118,B,0,7722,3,-24,1.2421052631578948,-25.263157894736842,2.3959646910466583,-0.7263157894736845,0,0,0,0.2439262533679966,SAFE,B,MONITOR,T0,True,,1883.5985285076697,0.0,0,,
High,70,43,F,0,9619,3,27,0.6056338028169014,38.028169014084504,4.87302676733013,1.183098591549296,0,0,0,0.4595093533342006,SAFE,F,MONITOR,T0,True,,4420.020469721676,0.0,0,,
Medium,132,96,D,0,4695,2,36,0.7218045112781954,27.06766917293233,2.7329703072023017,0.5563909774436091,0,0,0,0.47609137224792836,SAFE,D,MONITOR,T0,True,,2235.2489927040237,0.0,0,,
Low,181,29,A,0,1394,1,152,0.15934065934065933,83.51648351648352,5.905256327060351,0.8406593406593407,0,0,1,0.5618400061134672,AT_RISK,A,RESOURCE_REQUEST,T0,False,A,783.2049685221732,665.7242232438472,1,"{""reason"": ""Breach risk near 56% with priority Low and 29 units of time left; penalty exposure reference $1394. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 56% with priority Low and 29 units of time left; penalty exposure reference $1394. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,149,119,D,0,822,1,30,0.7933333333333333,20.0,1.2448132780082988,0.20666666666666667,0,0,0,0.4363898039733458,SAFE,D,MONITOR,T0,True,,358.7124188660903,0.0,0,,
Low,132,79,E,0,1565,1,53,0.5939849624060151,39.849624060150376,1.6556703597659652,0.40601503759398494,0,0,0,0.44565469498580645,SAFE,E,MONITOR,T0,True,,697.4495976527871,0.0,0,,
Medium,93,102,G,0,3160,2,-9,1.0851063829787233,-9.574468085106384,1.826306586360987,-0.1702127659574466,0,0,0,0.4841893108190881,SAFE,G,MONITOR,T0,True,,1530.0382221883185,0.0,0,,
Low,199,84,B,0,1068,1,115,0.42,57.49999999999999,2.3255813953488373,0.5800000000000001,0,0,0,0.41481497435568404,SAFE,B,MONITOR,T0,True,,443.02239261187054,0.0,0,,
Medium,89,93,B,0,4433,2,-4,1.0333333333333334,-4.444444444444445,1.9169329073482426,-0.06666666666666687,0,0,0,0.46141352682898346,SAFE,B,MONITOR,T0,True,,2045.4461644328837,0.0,0,,
Low,122,19,D,1,1961,1,103,0.15447154471544716,83.73983739837398,6.080079090459713,0.8455284552845528,1,0,0,0.2577411287479143,SAFE,D,MONITOR,T0,True,,505.43035347466,0.0,1,,
Low,136,108,A,0,1998,1,28,0.7883211678832117,20.437956204379564,1.2526286915973301,0.21167883211678828,0,0,0,0.42316764038606514,SAFE,A,MONITOR,T0,True,,845.4889454913581,0.0,0,,
Low,203,25,E,0,978,1,178,0.12254901960784313,87.25490196078431,7.544378698224853,0.8774509803921569,0,0,0,0.4301218030165392,SAFE,E,MONITOR,T0,True,,420.6591233501753,0.0,0,,
Medium,143,9,A,1,3075,2,134,0.0625,93.05555555555556,27.586206896551726,1.875,1,1,0,0.3462255522469116,SAFE,A,MONITOR,T0,True,,1064.6435731592533,0.0,1,,
Low,122,6,F,1,1164,1,116,0.04878048780487805,94.3089430894309,17.012448132780083,0.9512195121951219,1,1,0,0.41689806221281717,SAFE,F,MONITOR,T0,True,,485.26934441571916,0.0,1,,
High,83,52,D,0,8341,3,31,0.6190476190476191,36.904761904761905,4.769114307342922,1.1428571428571428,0,0,0,0.4955388909752214,SAFE,D,MONITOR,T0,True,,4133.289889624321,0.0,0,,
Low,218,55,D,0,1164,1,163,0.2511415525114155,74.42922374429224,3.829340793845078,0.7488584474885844,0,0,0,0.42040420952800917,SAFE,D,MONITOR,T0,True,,489.3504998906027,0.0,0,,
High,68,89,F,0,9569,3,-21,1.289855072463768,-30.434782608695656,2.307949604192218,-0.8695652173913042,0,0,0,0.23538994343510178,SAFE,F,MONITOR,T0,True,,2252.4463687304888,0.0,0,,
Medium,90,52,F,0,4605,2,38,0.5714285714285714,41.75824175824176,3.43980343980344,0.8571428571428572,0,0,0,0.4817353978552229,SAFE,F,MONITOR,T0,True,,2218.3915071233014,0.0,0,,
Medium,83,10,E,1,3614,2,73,0.11904761904761904,86.90476190476191,15.498154981549815,1.7619047619047619,1,0,0,0.33188232907320336,SAFE,E,MONITOR,T0,True,,1199.422737270557,0.0,1,,
Medium,115,101,A,0,3215,2,14,0.8706896551724138,12.068965517241379,2.2709475332811278,0.2586206896551724,0,0,0,0.484471047839162,SAFE,A,MONITOR,T0,True,,1557.574418802906,0.0,0,,
High,77,88,E,0,8673,3,-11,1.1282051282051282,-14.102564102564102,2.635728767740482,-0.3846153846153846,0,0,0,0.45604432807257306,SAFE,E,MONITOR,T0,True,,3955.2724573734263,0.0,0,,
Low,130,79,E,0,820,1,51,0.6030534351145038,38.93129770992366,1.6311791806748848,0.3969465648854962,0,0,0,0.45820794062718856,SAFE,E,MONITOR,T0,True,,375.73051131429463,0.0,0,,
Low,144,22,A,0,970,1,122,0.15172413793103448,84.13793103448276,6.183368869936034,0.8482758620689655,0,0,0,0.28987720054249927,SAFE,A,MONITOR,T0,True,,281.1808845262243,0.0,0,,
High,78,12,B,1,8286,3,66,0.1518987341772152,83.54430379746836,18.530101641907738,2.5443037974683542,1,0,0,0.4544959567183329,SAFE,B,MONITOR,T0,True,,3765.9534973681066,0.0,1,,
Low,184,49,A,0,898,1,135,0.2648648648648649,72.97297297297297,3.638151425762045,0.7351351351351352,0,0,0,0.41302042734336136,SAFE,A,MONITOR,T0,True,,370.8923437543385,0.0,0,,
High,77,93,G,0,8420,3,-16,1.1923076923076923,-20.51282051282051,2.495201535508637,-0.5769230769230769,0,0,0,0.3187171979767469,SAFE,G,MONITOR,T0,True,,2683.598806964209,0.0,0,,
High,70,102,A,0,9927,3,-32,1.4366197183098592,-45.07042253521127,2.0738000194723005,-1.3098591549295777,0,0,0,0.3185823910959555,SAFE,A,MONITOR,T0,True,,3162.56739640955,0.0,0,,
Low,124,105,E,0,805,1,19,0.84,15.2,1.1764705882352942,0.16000000000000003,0,0,0,0.4555364662976317,SAFE,E,MONITOR,T0,True,,366.70685536959354,0.0,0,,
Medium,108,29,G,0,4589,2,79,0.26605504587155965,72.47706422018348,7.244931871053505,1.4678899082568808,0,0,1,0.5239983928879731,AT_RISK,G,MONITOR,T0,False,G,2404.628624962909,0.0,1,"{""reason"": ""Breach risk near 52% with priority Medium and 29 units of time left; penalty exposure reference $4589. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Medium and 29 units of time left; penalty exposure reference $4589. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,200,61,B,0,1760,1,139,0.3034825870646766,69.15422885572139,3.1899698460561816,0.6965174129353233,0,0,0,0.4136477246627103,SAFE,B,MONITOR,T0,True,,728.0199954063702,0.0,0,,
High,60,21,C,0,7696,3,39,0.3442622950819672,63.934426229508205,8.468301712170291,1.9672131147540985,0,0,1,0.6268687752221543,AT_RISK,C,RESOURCE_REQUEST,T0,False,C,4824.3820941097,4100.724779993245,1,"{""reason"": ""Breach risk near 63% with priority High and 21 units of time left; penalty exposure reference $7696. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 63% with priority High and 21 units of time left; penalty exposure reference $7696. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,124,120,B,0,857,1,4,0.96,3.2,1.0309278350515465,0.040000000000000036,0,0,0,0.33704905516834355,SAFE,B,MONITOR,T0,True,,288.8510402792704,0.0,0,,
Medium,113,101,G,0,3153,2,12,0.8859649122807017,10.526315789473683,2.2322302721754457,0.22807017543859653,0,0,0,0.4127638483250966,SAFE,G,MONITOR,T0,True,,1301.4444137690296,0.0,0,,
High,96,97,F,0,9949,3,-1,1.0,-1.0309278350515463,2.9702970297029703,0.0,0,0,0,0.29890374067947006,SAFE,F,MONITOR,T0,True,,2973.7933160200478,0.0,0,,
Medium,111,61,B,0,4493,2,50,0.5446428571428571,44.642857142857146,3.6059240180296204,0.9107142857142858,0,0,0,0.4818389577215151,SAFE,B,MONITOR,T0,True,,2164.9024370427674,0.0,0,,
Medium,123,17,D,1,3334,2,106,0.13709677419354838,85.48387096774194,13.596491228070176,1.7258064516129032,1,0,0,0.2543972021025635,SAFE,D,MONITOR,T0,True,,848.1602718099467,0.0,1,,
Low,175,46,B,0,1115,1,129,0.26136363636363635,73.29545454545455,3.6850921273031827,0.7386363636363636,0,0,0,0.40295884305344504,SAFE,B,MONITOR,T0,True,,449.2991100045912,0.0,0,,
High,136,15,A,1,9632,3,121,0.10948905109489052,88.32116788321169,25.10690287110568,2.6715328467153285,1,0,0,0.378052541932214,SAFE,A,MONITOR,T0,True,,3641.402083891085,0.0,1,,
Medium,149,111,F,0,3845,2,38,0.74,25.333333333333336,2.6666666666666665,0.52,0,0,0,0.42936682646283486,SAFE,F,MONITOR,T0,True,,1650.9154477496,0.0,0,,
Low,199,9,B,1,978,1,190,0.045,95.0,18.181818181818183,0.955,1,1,1,0.538058741496875,AT_RISK,B,MONITOR,T0,False,B,526.2214491839438,0.0,1,"{""reason"": ""Breach risk near 54% with priority Low and 9 units of time left; penalty exposure reference $978. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 54% with priority Low and 9 units of time left; penalty exposure reference $978. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,134,104,E,0,950,1,30,0.7703703703703704,22.22222222222222,1.2814428096820123,0.22962962962962963,0,0,0,0.441905598988831,SAFE,E,MONITOR,T0,True,,419.81031903938947,0.0,0,,
Medium,116,60,F,0,3261,2,56,0.5128205128205128,47.863247863247864,3.825404610102992,0.9743589743589745,0,0,1,0.5032030883525261,AT_RISK,F,MONITOR,T0,False,F,1640.9452711175877,0.0,1,"{""reason"": ""Breach risk near 50% with priority Medium and 60 units of time left; penalty exposure reference $3261. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 50% with priority Medium and 60 units of time left; penalty exposure reference $3261. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
