task_id,assigned_to,priority,start_time,deadline,completion_time,status,estimated_time,penalty_cost,breach,delay_minutes,time_remaining,risk_level
9117,E,Medium,2024-01-04 11:35:00,2024-01-04 13:42:00,2024-01-04 13:05:00,Completed_On_Time,131,2095,False,0,62,Low
9118,B,Medium,2024-01-16 13:30:00,2024-01-16 16:25:00,2024-01-16 15:24:00,Completed_On_Time,166,4546,False,0,166,Low
9119,A,Low,2024-01-06 10:09:00,2024-01-06 11:36:00,2024-01-06 12:54:00,Completed_Late,91,1718,True,78,32,Medium
9120,A,Low,2024-01-24 10:11:00,2024-01-24 13:25:00,2024-01-24 14:02:00,Completed_Late,208,1532,True,37,135,Low
9121,B,High,2024-01-25 11:47:00,2024-01-25 12:30:00,2024-01-25 12:28:00,Completed_On_Time,57,9798,False,0,16,Medium
9122,A,Low,2024-01-01 13:55:00,2024-01-01 16:53:00,2024-01-01 17:10:00,Completed_Late,191,1279,True,17,161,Low
9123,E,Low,2024-01-30 11:50:00,2024-01-30 14:23:00,2024-01-30 14:52:00,Completed_Late,140,1576,True,29,33,Medium
9124,D,Low,2024-01-12 13:30:00,2024-01-12 16:12:00,2024-01-12 15:54:00,Completed_On_Time,154,770,False,0,117,Low
9125,C,High,2024-01-09 09:24:00,2024-01-09 11:32:00,2024-01-09 10:53:00,Completed_On_Time,98,5601,False,0,30,Medium
9126,E,High,2024-01-02 13:13:00,2024-01-02 15:17:00,2024-01-02 14:20:00,Completed_On_Time,99,7204,False,0,81,Low
9127,E,High,2024-01-28 13:44:00,2024-01-28 14:47:00,2024-01-28 15:44:00,Completed_Late,63,9419,True,57,4,High
9128,D,Low,2024-01-06 09:54:00,2024-01-06 13:41:00,2024-01-06 14:35:00,Completed_Late,238,876,True,54,51,Low
9129,D,High,2024-01-21 11:00:00,2024-01-21 12:34:00,2024-01-21 11:47:00,Completed_On_Time,70,8184,False,0,85,Low
9130,D,Medium,2024-01-07 15:48:00,2024-01-07 18:46:00,2024-01-07 17:56:00,Completed_On_Time,171,4096,False,0,76,Low
9131,A,Medium,2024-01-12 10:54:00,2024-01-12 12:25:00,2024-01-12 11:54:00,Completed_On_Time,61,2636,False,0,39,Medium
9132,G,Low,2024-01-31 13:11:00,2024-01-31 15:17:00,2024-01-31 14:12:00,Completed_On_Time,100,1552,False,0,84,Low
9133,F,High,2024-01-02 16:47:00,2024-01-02 18:51:00,2024-01-02 19:24:00,Completed_Late,116,8786,True,33,13,High
9134,F,High,2024-01-23 13:14:00,2024-01-23 14:43:00,2024-01-23 14:17:00,Completed_On_Time,77,9587,False,0,23,Medium
9135,D,Medium,2024-01-06 14:28:00,2024-01-06 16:46:00,2024-01-06 17:36:00,Completed_Late,158,2704,True,50,57,Low
9136,G,High,2024-01-19 09:52:00,2024-01-19 10:50:00,2024-01-19 10:44:00,Completed_On_Time,63,6961,False,0,50,Low
9137,D,Low,2024-01-30 12:12:00,2024-01-30 14:20:00,2024-01-30 13:28:00,Completed_On_Time,121,1086,False,0,103,Low
9138,E,Low,2024-01-03 09:05:00,2024-01-03 10:51:00,2024-01-03 11:03:00,Completed_Late,103,951,True,12,46,Low
9139,D,Medium,2024-01-13 14:32:00,2024-01-13 16:50:00,2024-01-13 18:07:00,Completed_Late,117,4249,True,77,74,Low
9140,F,High,2024-01-21 11:02:00,2024-01-21 11:58:00,2024-01-21 11:45:00,Completed_On_Time,54,9949,False,0,42,Medium
9141,D,Low,2024-01-15 14:18:00,2024-01-15 16:07:00,2024-01-15 15:44:00,Completed_On_Time,111,1582,False,0,86,Low
9142,F,Medium,2024-01-09 17:18:00,2024-01-09 19:49:00,2024-01-09 19:19:00,Completed_On_Time,152,2472,False,0,52,Low
9143,D,High,2024-01-16 14:56:00,2024-01-16 16:50:00,2024-01-16 15:49:00,Completed_On_Time,87,9096,False,0,32,Medium
9144,D,Medium,2024-01-29 11:53:00,2024-01-29 14:18:00,2024-01-29 13:40:00,Completed_On_Time,123,3806,False,0,126,Low
9145,D,High,2024-01-13 14:33:00,2024-01-13 15:33:00,2024-01-13 15:26:00,Completed_On_Time,59,8851,False,0,41,Medium
9146,B,Low,2024-01-08 10:47:00,2024-01-08 14:19:00,2024-01-08 14:00:00,Completed_On_Time,199,1343,False,0,112,Low
9147,C,Medium,2024-01-30 15:40:00,2024-01-30 18:37:00,2024-01-30 17:52:00,Completed_On_Time,160,4019,False,0,95,Low
9148,E,Low,2024-01-10 10:18:00,2024-01-10 12:32:00,2024-01-10 11:47:00,Completed_On_Time,134,1761,False,0,107,Low
9149,D,High,2024-01-05 14:30:00,2024-01-05 16:18:00,2024-01-05 15:48:00,Completed_On_Time,111,6722,False,0,100,Low
9150,B,Low,2024-01-28 16:40:00,2024-01-28 20:26:00,2024-01-28 19:18:00,Completed_On_Time,225,1423,False,0,30,Medium
9151,A,Medium,2024-01-28 10:43:00,2024-01-28 12:53:00,2024-01-28 13:06:00,Completed_Late,127,4647,True,13,110,Low
9152,C,High,2024-01-02 12:08:00,2024-01-02 13:50:00,2024-01-02 13:07:00,Completed_On_Time,92,7365,False,0,28,Medium
9153,B,Medium,2024-01-02 13:49:00,2024-01-02 15:15:00,2024-01-02 15:36:00,Completed_Late,94,3029,True,21,-2,High
9154,B,Low,2024-01-29 11:55:00,2024-01-29 15:10:00,2024-01-29 14:23:00,Completed_On_Time,198,1899,False,0,123,Low
9155,C,High,2024-01-28 15:02:00,2024-01-28 15:26:00,2024-01-28 15:22:00,Completed_On_Time,31,7949,False,0,1,High
9156,F,High,2024-01-14 14:48:00,2024-01-14 16:32:00,2024-01-14 16:22:00,Completed_On_Time,113,7814,False,0,20,Medium
9157,D,Low,2024-01-06 15:47:00,2024-01-06 18:33:00,2024-01-06 19:32:00,Completed_Late,181,654,True,59,150,Low
9158,A,High,2024-01-19 10:28:00,2024-01-19 12:08:00,2024-01-19 11:50:00,Completed_On_Time,89,9326,False,0,40,Medium
9159,F,Medium,2024-01-08 09:55:00,2024-01-08 12:46:00,2024-01-08 11:35:00,Completed_On_Time,150,4027,False,0,139,Low
9160,B,High,2024-01-16 13:19:00,2024-01-16 14:15:00,2024-01-16 14:03:00,Completed_On_Time,66,5887,False,0,22,Medium
9161,A,Medium,2024-01-05 14:54:00,2024-01-05 16:28:00,2024-01-05 16:02:00,Completed_On_Time,111,3375,False,0,58,Low
9162,C,Low,2024-01-02 10:36:00,2024-01-02 13:33:00,2024-01-02 12:51:00,Completed_On_Time,147,1291,False,0,132,Low
9163,D,Low,2024-01-27 12:01:00,2024-01-27 15:50:00,2024-01-27 15:12:00,Completed_On_Time,204,549,False,0,153,Low
9164,F,Medium,2024-01-09 16:30:00,2024-01-09 18:02:00,2024-01-09 17:48:00,Completed_On_Time,112,2609,False,0,49,Low
9165,B,High,2024-01-08 13:44:00,2024-01-08 14:51:00,2024-01-08 14:17:00,Completed_On_Time,51,7021,False,0,60,Low
9166,F,Medium,2024-01-17 12:06:00,2024-01-17 13:41:00,2024-01-17 13:29:00,Completed_On_Time,93,2715,False,0,53,Low
9167,G,High,2024-01-31 16:26:00,2024-01-31 18:16:00,2024-01-31 17:30:00,Completed_On_Time,96,7701,False,0,106,Low
9168,A,Low,2024-01-27 12:56:00,2024-01-27 16:36:00,2024-01-27 15:31:00,Completed_On_Time,201,1156,False,0,112,Low
9169,A,Low,2024-01-01 15:14:00,2024-01-01 17:41:00,2024-01-01 16:46:00,Completed_On_Time,133,1076,False,0,120,Low
9170,A,Low,2024-01-21 09:46:00,2024-01-21 12:52:00,2024-01-21 12:22:00,Completed_On_Time,160,952,False,0,62,Low
9171,A,Medium,2024-01-02 15:37:00,2024-01-02 17:33:00,2024-01-02 17:22:00,Completed_On_Time,131,3663,False,0,2,High
9172,A,High,2024-01-06 16:45:00,2024-01-06 17:42:00,2024-01-06 18:44:00,Completed_Late,55,9156,True,62,2,High
9173,D,Medium,2024-01-24 14:30:00,2024-01-24 16:49:00,2024-01-24 15:44:00,Completed_On_Time,115,2344,False,0,114,Low
9174,B,Low,2024-01-26 12:54:00,2024-01-26 16:40:00,2024-01-26 15:38:00,Completed_On_Time,210,1543,False,0,75,Low
9175,F,High,2024-01-24 15:11:00,2024-01-24 16:12:00,2024-01-24 16:14:00,Completed_Late,65,6004,True,2,31,Medium
9176,F,High,2024-01-16 10:43:00,2024-01-16 12:33:00,2024-01-16 13:15:00,Completed_Late,100,6741,True,42,85,Low
9177,G,Medium,2024-01-30 15:56:00,2024-01-30 18:15:00,2024-01-30 17:25:00,Completed_On_Time,115,4622,False,0,124,Low
9178,G,Medium,2024-01-14 10:24:00,2024-01-14 13:00:00,2024-01-14 13:02:00,Completed_Late,173,2590,True,2,-11,High
9179,G,Medium,2024-01-15 12:23:00,2024-01-15 14:03:00,2024-01-15 14:53:00,Completed_Late,78,4037,True,50,30,Medium
9180,F,High,2024-01-22 17:30:00,2024-01-22 18:25:00,2024-01-22 18:25:00,Completed_On_Time,61,6310,False,0,14,High
9181,B,Low,2024-01-03 17:49:00,2024-01-03 19:44:00,2024-01-03 20:37:00,Completed_Late,91,1739,True,53,104,Low
9182,E,High,2024-01-26 15:22:00,2024-01-26 17:16:00,2024-01-26 16:49:00,Completed_On_Time,116,9053,False,0,96,Low
9183,B,High,2024-01-12 12:18:00,2024-01-12 14:03:00,2024-01-12 14:59:00,Completed_Late,75,6873,True,56,76,Low
9184,D,Medium,2024-01-30 12:59:00,2024-01-30 14:21:00,2024-01-30 15:11:00,Completed_Late,64,3288,True,50,79,Low
9185,D,Medium,2024-01-07 11:22:00,2024-01-07 14:02:00,2024-01-07 13:50:00,Completed_On_Time,152,2863,False,0,124,Low
9186,G,Low,2024-01-08 15:35:00,2024-01-08 17:34:00,2024-01-08 16:47:00,Completed_On_Time,114,1232,False,0,98,Low
9187,B,High,2024-01-20 15:50:00,2024-01-20 16:57:00,2024-01-20 17:04:00,Completed_Late,81,9958,True,7,50,Low
9188,B,High,2024-01-10 14:19:00,2024-01-10 15:47:00,2024-01-10 15:30:00,Completed_On_Time,98,8515,False,0,15,Medium
9189,A,High,2024-01-14 09:21:00,2024-01-14 11:02:00,2024-01-14 10:17:00,Completed_On_Time,75,8724,False,0,42,Medium
9190,A,High,2024-01-20 09:37:00,2024-01-20 09:58:00,2024-01-20 10:09:00,Completed_Late,37,8123,True,11,-4,High
9191,D,Low,2024-01-22 12:18:00,2024-01-22 14:53:00,2024-01-22 15:05:00,Completed_Late,172,700,True,12,8,High
9192,D,High,2024-01-02 10:58:00,2024-01-02 12:30:00,2024-01-02 13:18:00,Completed_Late,109,6297,True,48,91,Low
9193,D,High,2024-01-25 15:58:00,2024-01-25 17:25:00,2024-01-25 16:55:00,Completed_On_Time,65,6065,False,0,49,Low
9194,C,High,2024-01-19 11:41:00,2024-01-19 13:43:00,2024-01-19 13:02:00,Completed_On_Time,113,8963,False,0,66,Low
9195,C,Low,2024-01-30 14:57:00,2024-01-30 18:38:00,2024-01-30 18:08:00,Completed_On_Time,207,1995,False,0,41,Medium
9196,G,Low,2024-01-01 11:51:00,2024-01-01 15:41:00,2024-01-01 14:58:00,Completed_On_Time,207,1113,False,0,91,Low
9197,C,Medium,2024-01-22 15:28:00,2024-01-22 17:42:00,2024-01-22 16:46:00,Completed_On_Time,122,3444,False,0,88,Low
9198,A,High,2024-01-06 16:12:00,2024-01-06 17:27:00,2024-01-06 17:14:00,Completed_On_Time,77,8419,False,0,42,Medium
9199,E,Medium,2024-01-01 14:57:00,2024-01-01 17:07:00,2024-01-01 18:07:00,Completed_Late,102,2483,True,60,71,Low
9200,F,Low,2024-01-31 11:27:00,2024-01-31 13:47:00,2024-01-31 13:19:00,Completed_On_Time,122,825,False,0,61,Low
9201,A,Medium,2024-01-07 14:44:00,2024-01-07 17:38:00,2024-01-07 17:03:00,Completed_On_Time,169,4254,False,0,95,Low
9202,F,Medium,2024-01-15 09:32:00,2024-01-15 12:39:00,2024-01-15 11:58:00,Completed_On_Time,169,2184,False,0,51,Low
9203,G,Medium,2024-01-28 09:28:00,2024-01-28 10:37:00,2024-01-28 10:07:00,Completed_On_Time,62,2975,False,0,29,Medium
9204,G,High,2024-01-24 16:27:00,2024-01-24 16:51:00,2024-01-24 16:54:00,Completed_Late,44,5681,True,3,-1,High
9205,D,Low,2024-01-15 09:28:00,2024-01-15 12:53:00,2024-01-15 12:34:00,Completed_On_Time,213,911,False,0,90,Low
9206,A,Medium,2024-01-01 11:32:00,2024-01-01 14:42:00,2024-01-01 13:38:00,Completed_On_Time,165,3075,False,0,141,Low
9207,F,Low,2024-01-28 11:09:00,2024-01-28 14:56:00,2024-01-28 14:04:00,Completed_On_Time,201,1864,False,0,75,Low
9208,B,High,2024-01-28 16:30:00,2024-01-28 17:39:00,2024-01-28 17:32:00,Completed_On_Time,85,9253,False,0,19,Medium
9209,E,Medium,2024-01-18 09:48:00,2024-01-18 11:15:00,2024-01-18 10:47:00,Completed_On_Time,69,3078,False,0,35,Medium
9210,C,Medium,2024-01-05 16:56:00,2024-01-05 18:53:00,2024-01-05 18:22:00,Completed_On_Time,105,4117,False,0,63,Low
9211,E,Medium,2024-01-24 14:35:00,2024-01-24 16:49:00,2024-01-24 16:16:00,Completed_On_Time,107,2332,False,0,92,Low
9212,A,Low,2024-01-06 14:42:00,2024-01-06 17:25:00,2024-01-06 16:56:00,Completed_On_Time,164,1861,False,0,72,Low
9213,G,Medium,2024-01-26 10:29:00,2024-01-26 12:18:00,2024-01-26 13:40:00,Completed_Late,128,2188,True,82,-12,High
9214,A,Low,2024-01-03 11:36:00,2024-01-03 14:34:00,2024-01-03 13:47:00,Completed_On_Time,161,1830,False,0,165,Low
9215,E,High,2024-01-13 11:46:00,2024-01-13 13:39:00,2024-01-13 13:10:00,Completed_On_Time,95,8457,False,0,104,Low
9216,G,Low,2024-01-09 12:06:00,2024-01-09 16:05:00,2024-01-09 14:26:00,Completed_On_Time,215,1302,False,0,169,Low
9217,E,Low,2024-01-15 12:16:00,2024-01-15 14:28:00,2024-01-15 13:46:00,Completed_On_Time,118,626,False,0,66,Low
9218,B,High,2024-01-26 17:11:00,2024-01-26 18:33:00,2024-01-26 17:50:00,Completed_On_Time,65,5802,False,0,20,Medium
9219,C,Low,2024-01-24 16:25:00,2024-01-24 19:13:00,2024-01-24 19:40:00,Completed_Late,179,1982,True,27,51,Low
9220,A,Medium,2024-01-22 15:47:00,2024-01-22 17:16:00,2024-01-22 16:37:00,Completed_On_Time,60,3101,False,0,48,Low
9221,F,High,2024-01-15 11:06:00,2024-01-15 11:23:00,2024-01-15 11:38:00,Completed_Late,37,5386,True,15,-3,High
9222,F,High,2024-01-24 13:04:00,2024-01-24 14:48:00,2024-01-24 14:14:00,Completed_On_Time,115,7999,False,0,74,Low
9223,B,Medium,2024-01-05 15:56:00,2024-01-05 17:30:00,2024-01-05 17:12:00,Completed_On_Time,83,3163,False,0,58,Low
9224,B,High,2024-01-01 16:15:00,2024-01-01 17:54:00,2024-01-01 18:46:00,Completed_Late,86,8517,True,52,36,Medium
9225,E,Medium,2024-01-22 16:18:00,2024-01-22 17:56:00,2024-01-22 17:22:00,Completed_On_Time,100,2916,False,0,30,Medium
9226,E,Low,2024-01-18 13:59:00,2024-01-18 17:40:00,2024-01-18 16:27:00,Completed_On_Time,239,533,False,0,176,Low
9227,E,Medium,2024-01-19 16:12:00,2024-01-19 18:01:00,2024-01-19 17:29:00,Completed_On_Time,99,3997,False,0,16,Medium
9228,E,Low,2024-01-30 17:23:00,2024-01-30 19:34:00,2024-01-30 19:06:00,Completed_On_Time,113,1072,False,0,55,Low
9229,D,Low,2024-01-11 16:37:00,2024-01-11 18:40:00,2024-01-11 18:29:00,Completed_On_Time,126,1960,False,0,20,Medium
9230,B,Medium,2024-01-23 14:40:00,2024-01-23 17:36:00,2024-01-23 18:39:00,Completed_Late,146,2110,True,63,102,Low
9231,A,Medium,2024-01-27 13:32:00,2024-01-27 15:57:00,2024-01-27 15:09:00,Completed_On_Time,133,2512,False,0,35,Medium
9232,B,Medium,2024-01-04 12:54:00,2024-01-04 15:35:00,2024-01-04 15:23:00,Completed_On_Time,149,3510,False,0,90,Low
9233,C,High,2024-01-06 12:18:00,2024-01-06 13:39:00,2024-01-06 13:12:00,Completed_On_Time,55,9762,False,0,44,Medium
9234,G,Low,2024-01-01 12:08:00,2024-01-01 15:25:00,2024-01-01 16:16:00,Completed_Late,184,658,True,51,74,Low
9235,A,Medium,2024-01-25 16:40:00,2024-01-25 18:01:00,2024-01-25 17:31:00,Completed_On_Time,85,2214,False,0,66,Low
9236,B,High,2024-01-19 14:20:00,2024-01-19 16:02:00,2024-01-19 16:14:00,Completed_Late,90,9522,True,12,46,Low
9237,G,High,2024-01-16 11:49:00,2024-01-16 12:39:00,2024-01-16 12:29:00,Completed_On_Time,61,7742,False,0,20,Medium
9238,E,Medium,2024-01-13 15:25:00,2024-01-13 17:08:00,2024-01-13 16:39:00,Completed_On_Time,95,4945,False,0,61,Low
9239,D,High,2024-01-04 11:27:00,2024-01-04 11:46:00,2024-01-04 12:02:00,Completed_Late,33,5806,True,16,5,High
9240,B,High,2024-01-30 12:54:00,2024-01-30 14:15:00,2024-01-30 13:51:00,Completed_On_Time,96,5287,False,0,79,Low
9241,C,Medium,2024-01-16 10:45:00,2024-01-16 13:47:00,2024-01-16 12:53:00,Completed_On_Time,170,2587,False,0,174,Low
9242,A,Medium,2024-01-06 13:58:00,2024-01-06 15:17:00,2024-01-06 15:02:00,Completed_On_Time,76,4436,False,0,44,Medium
9243,E,Low,2024-01-16 17:52:00,2024-01-16 20:54:00,2024-01-16 22:19:00,Completed_Late,157,1949,True,85,26,Medium
9244,F,Medium,2024-01-14 14:02:00,2024-01-14 16:14:00,2024-01-14 15:48:00,Completed_On_Time,130,4953,False,0,2,High
9245,E,High,2024-01-03 14:17:00,2024-01-03 15:51:00,2024-01-03 16:30:00,Completed_Late,105,8968,True,39,60,Low
9246,A,Medium,2024-01-30 14:44:00,2024-01-30 17:00:00,2024-01-30 18:06:00,Completed_Late,112,2085,True,66,62,Low
9247,A,Medium,2024-01-05 14:50:00,2024-01-05 16:33:00,2024-01-05 16:08:00,Completed_On_Time,115,4116,False,0,4,High
9248,G,Low,2024-01-05 14:33:00,2024-01-05 16:40:00,2024-01-05 16:08:00,Completed_On_Time,98,734,False,0,83,Low
9249,C,Medium,2024-01-06 16:03:00,2024-01-06 18:49:00,2024-01-06 18:26:00,Completed_On_Time,147,2523,False,0,83,Low
9250,C,Low,2024-01-19 16:43:00,2024-01-19 18:36:00,2024-01-19 18:11:00,Completed_On_Time,101,762,False,0,29,Medium
9251,F,Medium,2024-01-03 12:10:00,2024-01-03 14:13:00,2024-01-03 14:56:00,Completed_Late,104,4398,True,43,32,Medium
9252,G,Low,2024-01-20 11:49:00,2024-01-20 14:46:00,2024-01-20 14:39:00,Completed_On_Time,183,1675,False,0,164,Low
9253,C,Medium,2024-01-30 11:12:00,2024-01-30 13:35:00,2024-01-30 12:46:00,Completed_On_Time,137,4492,False,0,106,Low
9254,D,Medium,2024-01-14 11:30:00,2024-01-14 13:47:00,2024-01-14 12:51:00,Completed_On_Time,125,2201,False,0,15,Medium
9255,G,Low,2024-01-03 14:25:00,2024-01-03 16:47:00,2024-01-03 16:34:00,Completed_On_Time,152,1119,False,0,131,Low
9256,A,Medium,2024-01-19 16:54:00,2024-01-19 18:26:00,2024-01-19 17:45:00,Completed_On_Time,63,2339,False,0,59,Low
9257,D,Low,2024-01-27 12:51:00,2024-01-27 15:39:00,2024-01-27 15:19:00,Completed_On_Time,162,1647,False,0,31,Medium
9258,A,Medium,2024-01-01 17:41:00,2024-01-01 20:42:00,2024-01-01 20:24:00,Completed_On_Time,163,2465,False,0,37,Medium
9259,G,Medium,2024-01-18 13:15:00,2024-01-18 16:08:00,2024-01-18 15:22:00,Completed_On_Time,153,2091,False,0,153,Low
9260,C,Low,2024-01-26 16:22:00,2024-01-26 18:46:00,2024-01-26 19:09:00,Completed_Late,144,1712,True,23,31,Medium
9261,G,Medium,2024-01-21 10:26:00,2024-01-21 12:22:00,2024-01-21 11:55:00,Completed_On_Time,98,4942,False,0,35,Medium
9262,G,High,2024-01-16 16:31:00,2024-01-16 17:27:00,2024-01-16 17:18:00,Completed_On_Time,52,6044,False,0,38,Medium
9263,D,Low,2024-01-07 10:39:00,2024-01-07 14:50:00,2024-01-07 15:07:00,Completed_Late,240,1436,True,17,68,Low
9264,D,Medium,2024-01-22 12:48:00,2024-01-22 14:36:00,2024-01-22 14:08:00,Completed_On_Time,105,4542,False,0,3,High
9265,G,High,2024-01-24 16:40:00,2024-01-24 18:31:00,2024-01-24 19:36:00,Completed_Late,92,9390,True,65,94,Low
9266,C,High,2024-01-09 17:50:00,2024-01-09 19:18:00,2024-01-09 18:46:00,Completed_On_Time,63,5828,False,0,81,Low
9267,A,Medium,2024-01-08 17:30:00,2024-01-08 19:54:00,2024-01-08 19:14:00,Completed_On_Time,133,2993,False,0,15,Medium
9268,D,Medium,2024-01-12 09:48:00,2024-01-12 12:13:00,2024-01-12 11:14:00,Completed_On_Time,130,2868,False,0,127,Low
9269,G,High,2024-01-19 15:49:00,2024-01-19 17:28:00,2024-01-19 16:35:00,Completed_On_Time,71,9168,False,0,57,Low
9270,G,Low,2024-01-22 12:46:00,2024-01-22 16:22:00,2024-01-22 17:35:00,Completed_Late,218,644,True,73,198,Low
9271,F,High,2024-01-06 17:19:00,2024-01-06 19:19:00,2024-01-06 18:27:00,Completed_On_Time,111,6876,False,0,34,Medium
9272,A,High,2024-01-19 09:28:00,2024-01-19 09:53:00,2024-01-19 09:51:00,Completed_On_Time,34,6171,False,0,-3,High
9273,D,High,2024-01-13 14:53:00,2024-01-13 15:44:00,2024-01-13 15:13:00,Completed_On_Time,31,6577,False,0,51,Low
9274,G,High,2024-01-30 13:19:00,2024-01-30 15:11:00,2024-01-30 15:35:00,Completed_Late,96,5080,True,24,40,Medium
9275,G,Medium,2024-01-22 16:24:00,2024-01-22 18:06:00,2024-01-22 17:52:00,Completed_On_Time,99,2352,False,0,53,Low
9276,G,High,2024-01-30 11:07:00,2024-01-30 12:26:00,2024-01-30 11:54:00,Completed_On_Time,64,8897,False,0,38,Medium
9277,A,Low,2024-01-18 16:50:00,2024-01-18 18:18:00,2024-01-18 19:28:00,Completed_Late,105,917,True,70,49,Low
9278,E,Low,2024-01-10 12:58:00,2024-01-10 16:11:00,2024-01-10 16:16:00,Completed_Late,201,983,True,5,182,Low
9279,E,High,2024-01-01 16:33:00,2024-01-01 18:42:00,2024-01-01 18:57:00,Completed_Late,115,9850,True,15,113,Low
9280,A,High,2024-01-16 11:00:00,2024-01-16 12:21:00,2024-01-16 12:03:00,Completed_On_Time,74,7395,False,0,13,High
9281,G,Low,2024-01-16 14:55:00,2024-01-16 16:55:00,2024-01-16 17:14:00,Completed_Late,119,1918,True,19,73,Low
9282,D,High,2024-01-17 16:40:00,2024-01-17 17:18:00,2024-01-17 18:07:00,Completed_Late,54,6409,True,49,-1,High
9283,G,High,2024-01-28 17:47:00,2024-01-28 19:34:00,2024-01-28 19:10:00,Completed_On_Time,100,7576,False,0,56,Low
9284,F,High,2024-01-07 14:16:00,2024-01-07 15:42:00,2024-01-07 15:30:00,Completed_On_Time,100,5429,False,0,3,High
9285,F,Medium,2024-01-18 17:39:00,2024-01-18 18:43:00,2024-01-18 19:01:00,Completed_Late,82,3129,True,18,24,Medium
9286,E,Low,2024-01-01 14:00:00,2024-01-01 17:21:00,2024-01-01 16:46:00,Completed_On_Time,198,506,False,0,111,Low
9287,E,Low,2024-01-17 12:20:00,2024-01-17 15:24:00,2024-01-17 14:52:00,Completed_On_Time,187,1701,False,0,97,Low
9288,B,High,2024-01-22 15:12:00,2024-01-22 17:28:00,2024-01-22 16:48:00,Completed_On_Time,118,9330,False,0,97,Low
9289,G,Low,2024-01-27 10:22:00,2024-01-27 11:43:00,2024-01-27 11:45:00,Completed_Late,97,1993,True,2,7,High
9290,C,High,2024-01-25 15:45:00,2024-01-25 16:48:00,2024-01-25 17:00:00,Completed_Late,40,6774,True,12,49,Low
9291,E,High,2024-01-20 11:49:00,2024-01-20 13:08:00,2024-01-20 12:36:00,Completed_On_Time,54,8875,False,0,77,Low
9292,B,Medium,2024-01-30 15:32:00,2024-01-30 18:03:00,2024-01-30 17:12:00,Completed_On_Time,128,4472,False,0,114,Low
9293,B,High,2024-01-29 12:39:00,2024-01-29 14:01:00,2024-01-29 15:00:00,Completed_Late,76,7724,True,59,13,High
9294,E,Medium,2024-01-10 13:27:00,2024-01-10 16:07:00,2024-01-10 16:14:00,Completed_Late,152,4207,True,7,13,High
9295,A,High,2024-01-05 15:12:00,2024-01-05 17:26:00,2024-01-05 17:01:00,Completed_On_Time,110,6161,False,0,85,Low
9296,C,High,2024-01-21 17:41:00,2024-01-21 19:24:00,2024-01-21 18:46:00,Completed_On_Time,91,9242,False,0,89,Low
9297,E,Medium,2024-01-11 11:34:00,2024-01-11 13:52:00,2024-01-11 12:52:00,Completed_On_Time,109,3671,False,0,100,Low
9298,E,Low,2024-01-20 13:40:00,2024-01-20 17:03:00,2024-01-20 15:44:00,Completed_On_Time,184,1855,False,0,122,Low
9299,B,High,2024-01-15 10:08:00,2024-01-15 11:28:00,2024-01-15 12:47:00,Completed_Late,50,8475,True,79,43,Medium
9300,D,Medium,2024-01-13 16:40:00,2024-01-13 18:12:00,2024-01-13 18:08:00,Completed_On_Time,96,3313,False,0,50,Low
9301,C,Low,2024-01-15 14:30:00,2024-01-15 18:17:00,2024-01-15 18:37:00,Completed_Late,233,871,True,20,13,High
9302,F,Low,2024-01-13 10:57:00,2024-01-13 12:24:00,2024-01-13 12:27:00,Completed_Late,91,1418,True,3,27,Medium
9303,D,High,2024-01-19 13:04:00,2024-01-19 13:45:00,2024-01-19 14:37:00,Completed_Late,53,9238,True,52,32,Medium
9304,D,Low,2024-01-14 10:57:00,2024-01-14 14:34:00,2024-01-14 13:01:00,Completed_On_Time,205,1508,False,0,119,Low
9305,E,Low,2024-01-01 16:34:00,2024-01-01 17:48:00,2024-01-01 17:55:00,Completed_Late,92,1511,True,7,32,Medium
9306,F,Low,2024-01-22 14:00:00,2024-01-22 17:06:00,2024-01-22 17:34:00,Completed_Late,186,1695,True,28,165,Low
9307,F,Medium,2024-01-13 15:22:00,2024-01-13 17:53:00,2024-01-13 17:23:00,Completed_On_Time,155,4622,False,0,7,High
9308,D,Medium,2024-01-30 12:34:00,2024-01-30 14:49:00,2024-01-30 16:11:00,Completed_Late,143,4177,True,82,124,Low
9309,A,Low,2024-01-05 17:30:00,2024-01-05 21:33:00,2024-01-05 20:17:00,Completed_On_Time,228,1287,False,0,107,Low
9310,F,Medium,2024-01-01 17:27:00,2024-01-01 20:31:00,2024-01-01 19:35:00,Completed_On_Time,159,2538,False,0,80,Low
9311,G,Low,2024-01-03 09:34:00,2024-01-03 12:37:00,2024-01-03 11:25:00,Completed_On_Time,156,702,False,0,70,Low
